Id	Text	Label
sme_651	akmal khatmaled by third umpire #indiavspakistan #indvspak	non-offensive
sme_652	SHAME on people Like them! #ShutDownJNU	Offensive
sme_653	The 'media indoctrination' will only place you among a lynch mob, so beware before you lose your legs to RSS and can't #StandwithJNU or JU.	Offensive
sme_654	High Court stays HLEC order - BREAKING NEWS shared by Smita Gupta #FightBackJNU #StandWithJNU ... http:// fb.me/8dGVQkYAF	non-offensive
sme_655	world's smallest car, maruti suzuki alto!! #indvspak	non-offensive
sme_656	Will vote for whichever political party ensures that JNU's VC is removed from JNU. M Jagadesh Kumar is a fascist #sanghi scum. #StandWithJNU	Offensive
sme_657	@tweetfromRaghu I am sure you have been following news from #JNU In 40 minutes the students' hunger-strike enter its 14th Day #StandWithJNU	non-offensive
sme_658	kohli eager for his 22nd odi century #indvspak	non-offensive
sme_659	#ShutDownJNU or soon hafeez sayeed massod azhar and bagdadi ,zawahiri will come for campus recruitment with visa 2 jannath	Offensive
sme_660	tt india 12:44 1.#ausvnz 2.#superbudget 3.#unionbudget2015 4.#nzvaus 5.#indvsuae 6.service tax 7.starc 8.williamson 9.gaar	non-offensive
sme_661	Mad student got money from Pakistan for drugs ?? #shutdownjnu	Offensive
sme_662	arvind kejriwal takes charge as the chief minister... #aapkacm #indvspak #indwins #pakvsind #aapkacm http://t.co/hqazjjxogl	non-offensive
sme_663	uae will bat first! bhuvneshwar comes in for injured mohd.shami #indvsuae #cwc15	non-offensive
sme_664	#pakvsind #indvspak match fix ka sbot mill gya :@ nawaz shreef sb apse ese ghtya kam ke umeed nhn thi http://t.co/0bcc2x2ecu	Offensive
sme_665	dhawan doesn’t look good ( who cares? ) but his shots are real sexy !! 😍😍😘 #indvsuae #comeonindia （＾ω＾）ヽ(^。^)丿🏆🌍	Offensive
sme_666	#ShutdownJNU @rajnathsingh pls shut this pak occupied delhi campus. Pls use tax payers money for some national cause.	Offensive
sme_667	indvsuae is nr.7 trending hashtag in usa in last 4 hours. http://t.co/jifofyujrh #indvsuae	non-offensive
sme_668	@abdullah_omar What are your views on #ShutDownJNU ?	Offensive
sme_669	#ShutDownJNU Country needs to close Anti Nationals incubator	Offensive
sme_670	#shutdownjnu @ani @ZeeNews now it's time to ban all anti national places in india like jnu	Offensive
sme_671	market participants are confused: sala #budget2015 dekhu, market ďekhu ya match dekhu? #nifty #indvsuae	non-offensive
sme_672	Guys at least respect the land you stand to sought slogan against and you are not thrown out of that land #ShutDownJNU	Offensive
sme_673	. @ArvindKejriwal & . @AamAadmiParty - does this come under outrage or Dharna category of you guys. Check and confirm. #JNU #ShutdownJNU https:// twitter.com/capt_ivane/sta tus/795529233762091008 …	Offensive
sme_674	rt @vivekvikramvvs: #indvspak #bleedblue rega jha #mustwatchmsg team india #cwc2015 #kohli kohli is awesome... @newsologic #newsologic v	non-offensive
sme_675	#ShutDownJNU if this place is educating students to become criminal and anti national, why Indians pay for it? Shut it down.	Offensive
sme_676	rarely do you see that the runs required are lesser than the total overs left #indvsuae #cwc15	Offensive
sme_677	hawkers lower price to celebrate kejriwal's swearing-in http://t.co/dghgxwrfj5 #indvspak #जयहिन्द #cantbeatindia	non-offensive
sme_678	#JNU which's supposed to be India's top notch institute for higher studies is now a breeding ground for Anti-Nationals #SHUTDOWNJNU	Offensive
sme_679	Y r v enemy debating? Y r they free? #ShutDownJNU	Offensive
sme_680	JNU to be renamed as RBNU (Raah Bhatkey Naujawan University) #ShutDownJNU	Offensive
sme_681	#indvspak dhoni steps in. c'mon india.	non-offensive
sme_682	hahaha, operator showing sachins upper cut to akhtar while he is in commentary box. ise kehte he sarvajanik gaand maarna! #indvspak	Offensive
sme_683	ek aour out . lololol ... #indvsuae	Offensive
sme_684	many pakistanis are supporting india today. not for india's win but they believe that the team they support will lose! #cwc15 #indvsuae	Offensive
sme_685	What is going on in our beautiful country.. Tribute for a terrorist? This is beyond limit. #ShutDownJNU	Offensive
sme_686	please for now #shutdownJNU what a waste of tax payers money. R they there for study or politics?every day some problems. haad hai	Offensive
sme_687	dekhiye indore ke shopkeeper ka #peptalk for dhawan on anger management : http://t.co/v1ub7uwh6m #indvsuae	non-offensive
sme_688	"kyu?pehle se pak nefix kara lia? #indvspak #pakvsind mt""@cricketnext: saqlain mushtaq to cnn-ibn: we'll beat india if we meet them in semis"	non-offensive
sme_689	#indvspak kya review lia pak ne 😍🙌	non-offensive
sme_690	We should find substitute of petrol to destroy Islamic state economicaly as soon as possible. #ShutDownJNU	Offensive
sme_691	umpires can give a batsman out twice,if drs is in their favor.that confident expression of umpires 😂☝️☝️@icc @espncricinfo #cwc15 #indvsuae	non-offensive
sme_692	"rt @thatreddevil: #maukepechauka!: http://t.co/zxstto1aua hahahahaahahahahaha! ""yeh hai world vs india"" #indvsuae #cwc15 @starsportsindia"	Offensive
sme_693	meri college ki team kam se kam 150 toh bana leti thi 50 over me.#indvsuae	Offensive
sme_694	fuck! here we go....... hahahahahah #indvsuae	Offensive
sme_695	@YRDeshmukh sorry I strongly disagree becoz I'm a nationalist & can't accept someone talking about destroying india #shutdownjnu	Offensive
sme_696	Look at the condition of the reviews of the best authors of india !! One ishtaaar!!! #ShutDownJNU pic.twitter.com/aihKF4BQ0T	Offensive
sme_697	#ShutDownJNU Instead f fighting 4farmers&issues lik education,poverty,watercrisis,reservations.theyr concerned about terrorists human rights	Offensive
sme_698	#vishwavijeta rohit sharma departs, india 34-1 in a #worldcup2015 tie #indvspak http://t.co/djazn3kqxe	non-offensive
sme_699	hahahahahaha lag gaye hahahaha :d chutiye :d hahahahahahah i can't control hahahahaha #indvspak * #indwins *	non-offensive
sme_700	#indvspak ️bhai tu next world cup ka or wait kr 😂😂😂😂 http://t.co/yjnx041dis	non-offensive
sme_701	#indvspak comm india make it 6-0...jai hind jai bharat	non-offensive
sme_702	no. they may end up playing well. ahankaar nahi aana chahiye #kejristyle #indvsuae	non-offensive
sme_703	@celkonmobile #celkoncheers4india #indvsuae 103india tgt in how mnywovrs	non-offensive
sme_704	loving the new fevikwik ad todega nahi jodega #ad #indvspak	non-offensive
sme_705	ok missing tendlya ya #cwc2015 #indvspak	non-offensive
sme_706	angry bird saleha :p #indvspak	non-offensive
sme_707	misbah kapraan hai jo abhi tak century nahi lga paya haha #indwins #indvspak	non-offensive
sme_708	@ZeeNews @ZeeNewsHindi @dna What Govt of India should do with a Jihadi breeding center ? #ShutDownJNU	Offensive
sme_709	Why #ShutdownJNU .... ?? Why not #ShutdownRssNagpurOffice ..... !!!!???? साँपो का अडडा	Offensive
sme_710	kudos to @starsports for this humiliation continues http://t.co/guyz8rhmfq watch?v=ob1cux… #maukamauka now #indvssa next #indvsuae	non-offensive
sme_711	rt @dillidurast: pranab da at #indvspak #indwins via @tanvi_madan http://t.co/hpyghnhaxw	non-offensive
sme_712	Majority of Syrians believed Islam is a religion of peace Now they are resting in peace #ShutDownJNU	Offensive
sme_713	Whoever supports afzal or any other terrorists and raise any anti Indian slogan should be shot to death on the spot #bloodypigs #ShutDownJNU	Offensive
sme_714	blow india 29-1 sikhar dhawan flopet a loser team #indvsuae	Offensive
sme_715	#ShutDownJNU Diyar #Naxals of JNU. Pls go to Saudi, raise anti Saudi slogans, burn Saudi Flag and say u r dissident and demand fair trial.	Offensive
sme_716	#ShutdownJNU Delhi police should provide police protection to VC.	Offensive
sme_717	seriously #ShutDownJNU	Offensive
sme_718	good to see @bhuviofficial back in squad. #indvsuae	non-offensive
sme_719	virat kohli hits 100, breaks sachin tendulkar's record #indvspak	non-offensive
sme_720	Think JNU has separate rules for traitors. They can hang on permanently. #ShutdownJNU . https:// twitter.com/desh_bhkt/stat us/785875879498883076 …	Offensive
sme_721	#ShutDownJNU trending worldwide at no.5 thanks to all	Offensive
sme_722	#ShutDownJNU ......by sharing this u can save lifes n families click on this.. http:// learnhit.blogspot.in /	Offensive
sme_723	we need a 10 wicket win #indvsuae	non-offensive
sme_724	#ShutDownJNU : Narendra Modi govt needs to crackdown on these pseudo-secular leftists who glorify terrorists! http:// fb.me/7EJEJPfkN	Offensive
sme_725	1st drop of the world cup for india..!! #indvsuae	non-offensive
sme_726	@satishkuri afridi: abey yeh soch jeet gaye tho english kaun bolegaa?? #indvspak #cwc15	non-offensive
sme_727	#indvsuae, 21st match, pool b: ind 100/1(17.5 ov) uae: 102 rohit: 53 (50) kohli*: 33 (40) ind need 3 runs. #wontgiveitback	non-offensive
sme_728	imran khan, aamir sohail, wasim akram, waqar younis and shahid afridi led pakistan against india in 5 wc games #cwc15 #indvspak	non-offensive
sme_729	@heromanoj1 ee 2 wickets teesthe 180 ke moosestharu #indvspak	non-offensive
sme_730	#ShutDownJNU Thatswhy subramanian swamy demnded 4 military forces in JNU campus before VC post was offered to him.	Offensive
sme_731	Sanghis are the dangerous for our secular country as well as Seperist's! @narendramodi shld take action. Bt Y #ShutdownJNU	Offensive
sme_732	rt @rfact7: kohli hitting 4's no mauka for rohit! #indvsuae	non-offensive
sme_733	rt @abreshmina: ooooo... lbw appeal but wasn't given an out .. #indvsuae 3 overs done .. uae 12-1	non-offensive
sme_734	#ShutDownJNU Delhi should be seized tomorrow.. If Delhi youth had some spine	Offensive
sme_735	#ShutDownJNU - This is d time v need to show real intolerance to anti-nationals. Award wapsis, u can start ur dramas again..hell vth u	Offensive
sme_736	#indvspak #bleedblue rega jha #mustwatchmsg team india #cwc2015 #kohli kohli is awesome... @newsologic #newsologic hh	non-offensive
sme_737	Comon Modiji don't let pride of the nationalist fall Stop acting like manmohan Let the world see what Modi is @BJPRajnathSingh #ShutDownJNU	Offensive
sme_738	wow 😍 check this out 👌 https://t.co/wp95meex2s #indvsuae #uae #dubai ليث أبو جودة #laithabujoda #laithalahyesamehna	non-offensive
sme_739	rt @oye_bubbly_: bhaiya 100 to hone do xd #indvsuae	Offensive
sme_740	pakistan me tv fodne lage log #indvspak	non-offensive
sme_741	"rt @elahihiba: ""@shoaibakhtarpk: we missed you bro ... #pakvsind #indvspak #pakvind #indvpak #pakvsind http://t.co/85zuati2d1"" haye esi w…"	non-offensive
sme_742	keep calm and support team india india..india..india..india..india.. #bleedblue #wontgiveitback #indvsuae #cwc15	non-offensive
sme_743	"dhoni to all uae players: ""sabko batting milegi! 😂"" #wewontgiveitback #worldcup2015 #indvsuae"	Offensive
sme_744	3..2..1.. bang bang! goo indiaaa! #indvspak — watching pakistan vs india	non-offensive
sme_745	mishbah ka to lul ho gya... #indvspak #जयहिन्द	non-offensive
sme_746	Stope this nursery of anti-nationals #ShutDownJNU	Offensive
sme_747	rt @vaibysays: india in last 3 wc games... took all 30 wickets...took 21 catches and dropped a single catch... #wewontgiveitback #indvsuae …	non-offensive
sme_748	#indvspak best ad from feviquik	non-offensive
sme_749	Instead of Education, #JNU become a place of #PoliticalDirt #Rascals & #Traitors . Govt. must #ShutdownJNU @HRDMinistry	Offensive
sme_750	losing their wickets at an average of 20 balls now. hope the #uae last for at least a half of their designated innings. #indvsuae #cwc15	Offensive
sme_751	@kush_katrina #indvspak match ka wait krte hue guzra.. or aapka?? :p ;))	non-offensive
sme_752	Red Salute Comrade #KanhaiyaKumar #StandWithJNU #JNUonHungerStrike #NeverSettleForSomethingVictoryOrNothing https:// youtu.be/E4B--VNDqCA	non-offensive
sme_753	#ShutDownJNU If Yasin Malik as a separatist leader can walk freely under Modi. Why not these JNU students? #TheGreatGujaratLoot	Offensive
sme_754	@starsportsindia #indwins #indvsuae lowest wc total against india and uae's lowest odi total	Offensive
sme_755	ahmad shazad looks like 'gareebon ka kohli' 😜 #indvspak #cwc2015 #जयहिन्द	non-offensive
sme_756	yayaaaa one last... :d #indvsuae	non-offensive
sme_757	ek aur udd gaya, 4 down!! #indvsuae	non-offensive
sme_758	Human chain in JNU today #fightBackJNu #StandwithJNU #DefeatFacism https://www. instagram.com/p/BFHJMI0N7nb/	non-offensive
sme_759	"q. how do the emirati babies cry? a. ""uae..uae..."" 3:) #wordplay #indvsuae #cwc2015 -mukku"	Offensive
sme_760	@jyotsnadevi33 @timesofindia This is the culture #JNU imparts. True to the parson after whom it's named. #ShutDownJNU .	Offensive
sme_761	Do raise #JNU episode... & as a Indian, Tax Payer I want #ShutDownJNU , cleaning required.. enough we have tolerated	Offensive
sme_762	20 overs bowled so far. ashwin 5-1-9-3 yadav 5-1-7-1 mohit 5-1-15-1 bhuvi 5-0-19-1 excellent figures! #indvsuae #cwc15	non-offensive
sme_763	feeling sleepy.....it's 2o'clock....subah kab uthunga i'll miss #indvspak aaahhhh	non-offensive
sme_764	Sir @BJPRajnathSingh ...don't waste money on Jihadis, Naxalites of JNU...its high time we need to #ShutDownJNU	Offensive
sme_765	Keep spreading the word. @the_bongrel , @dhrubo127 and others. #StandWithJNU pic.twitter.com/0irQ1Hc0rX	non-offensive
sme_766	"Jawaharlal Nehru directly responsible for Barbadi of India in 1962 India-China war -todays JNU traitors want Barbadi of India. #ShutDownJNU"""	Offensive
sme_767	Plz Sign the petition. #StandWithJNU #StandWithKanahiya https:// twitter.com/sanjivbhatt/st atus/728605816165564417 …	non-offensive
sme_768	When RSS said this you harshly condemned it... #ShutDownJNU http:// m.firstpost.com/india/jnu-is-h ome-to-a-huge-anti-national-block-which-aims-to-disintegrate-india-rss-mouthpiece-2492774.html …	Offensive
sme_769	top ducati diavel review http://t.co/ht5aj9musn #indvsuae #superbudget #unionbudget2015 #ausvnz #sabkabudget	non-offensive
sme_770	Day 12 of JNU Hunger-strike: Salute these heroes of young India who are fighting unfazed for justice. #StandWithJNU pic.twitter.com/nzJMLBsItj	non-offensive
sme_771	Yes... 100 % agree.. #ShutDownJNU @PrakashJavdekar listen to 100 Cr + Indians.. Please.. @thenewshour @ZeeNews support #ShutDownJNU @NewsX https:// twitter.com/VijayWriter/st atus/786466971759939584 …	Offensive
sme_772	missing shewag &amp; ghambhir #indvspak	non-offensive
sme_773	feb 14: love day feb 15: pakistan ke loude #indvspak	non-offensive
sme_774	@starsportsindia #indvspak all the very best team india.....faad do aaj unki...khelo jeejan se....god blessing u...	non-offensive
sme_775	#ShutDownJNU it's time we show that every freedom comes at a price.. And these guys just crossed the line.. It's time to show dem deshbhakti	Offensive
sme_776	They all students are mentally sick. #ShutDownJNU	Offensive
sme_777	virat kholi's innings on 15 feb is dependent on anushka's performance on 14 feb #indvspak	non-offensive
sme_778	rt@icecrystal1419:bowling ho ya batting hosh hamari team ko late hi ata #indvspak #cwc15... rt@taksunt:see&gt;http://t.co/dmqvfwfjph	non-offensive
sme_779	@archnasingh781: akhtar commentator q has rha hai? kutty ka bacha. #indvspak #cwc15hahahahahahaha	non-offensive
sme_780	The whole country is praying for a soldier who protects us..and these traitors in JNU screaming slogans for a terrorist..? wtf #ShutDownJNU	Offensive
sme_781	#shutdownJNU IS ONLY THE OPTION https:// twitter.com/DrGarekar/stat us/794476286844358656 …	Offensive
sme_782	#ShutDownJNU @rahulkanwal @sardesairajdeep @BDUTT@virsanghvi @waglenikhil media should expose these anti nationals pic.twitter.com/YBXLCJrwpe	Offensive
sme_783	excellent article. More power to you all! #StandwithJNU	non-offensive
sme_784	ind vs wi mauka mauka latest add....lolz: http://t.co/ycigjylxuf @cricketworldcup @icclive #indvsuae #pakvszim #srlveng #slvseng #kp	non-offensive
sme_785	Devide and rule.the congressman r master of such arts.maybe they stand behind curtains #ShutDownJNU	Offensive
sme_786	kajru is getting relief now#indvspak http://t.co/xwqi4mxpq4	non-offensive
sme_787	I am sure except @sudhirchaudhary @sardanarohit @RajatSharmaLive @gauravcsawant Arnab @ShivAroor all other media wud b happy #ShutDownJNU	Offensive
sme_788	<Vijoo Krishnan speaking at the JNU Azadi Chowk in solidarity with students on hunger strike> #StandWithJNU ... http:// fb.me/52XBjwHqN	non-offensive
sme_789	hahahahajahaa amazing.. world cup #wc2015 #indvsuae	non-offensive
sme_790	what a thriller!! #ausvnz #cwc15 don't watch so much excitement in the #indvsuae match though! i hope it remains a walk in the park!	Offensive
sme_791	catch the action live at http://t.co/dpaeycszmt #indvpak #indvspak #kohli wahab riaz umesh yadav akmal http://t.co/b9zi3lmjrf	non-offensive
sme_792	allowing uae to bowl maiden is india's contribution towards encouraging associates to play well. also, part of govt's diplomacy! #indvsuae	Offensive
sme_793	JNU is a blot on our education system. #ShutDownJNU	Offensive
sme_794	Anything & everything that has got something to do with the word 'Jawaharlal Nehru' has proved to be insidious for India. #ShutDownJNU	Offensive
sme_795	<Anant Prakash Narayan at JNU Azadi Chowk> #StandWithJNU https://www. youtube.com/watch?v=uQb77B slRqQ … http:// fb.me/2EBW2RHW5	non-offensive
sme_796	pakistan ni team ma vanio, yasir shah #indvspak	non-offensive
sme_797	I fully agree #shutdownJNU https:// twitter.com/ExSecular/stat us/789005012949086208 …	Offensive
sme_798	"omg 💝 ليث أبو جودة https://t.co/vlg11nplj8 #laithabujoda #laithalahyesamehna #indvsuae laith first song"""	non-offensive
sme_799	ra-ha-ne crease pe raha-nahi #indvspak #bleedblue	non-offensive
sme_800	@catty166 hahahaha so jaa fir :p #indvsuae	non-offensive
sme_801	virat kohli leads india to victory against pakistan: http://t.co/yxhffctq2r #bleedblue #indvspak #cwc2015 # http://t.co/ha1ksy0nsn	non-offensive
sme_802	congrats kohli its 50 by chiku @imvkohli #indvspak #indwins	non-offensive
sme_803	man of the player virat kohli - rameez raja (iin pakistan) #indvspak #जयहिंद #manoftheplayer	non-offensive
sme_804	Now if someone suicide in the shame, Rahulbaba will compare him(anti-national) with mahatma Gandhi #ShutDownJNU #Flashpointafzal	Offensive
sme_805	Where is Awards Wapsi Gang ? May be they close eyes and ears and not listen/see Anti National slogans. #ShutDownJNU	Offensive
sme_806	saeed ajmal to play for pakistan in #indvspak battle. #wontgiveitback #cwc15 http://t.co/j9siosewq6	non-offensive
sme_807	You will soon hear good news from JNU. something like this ....;) #ShutDownJNU (Pic:Aladeen) pic.twitter.com/0BzVgmJJzb	Offensive
sme_808	rt @hdfclife: ashwin spinning his magic web against the uae #myteammypride #indvsuae #cwc15	non-offensive
sme_809	The selfishness n vote bank politics by muslim league led 2 d partn of nation am sighting d same if such traitors r nt stopped #ShutDownJNU	Offensive
sme_810	I agree... #ShutDownJNU https:// twitter.com/abhijeetsinger /status/697494818625159168 …	non-offensive
sme_811	ha ha ha d uneducated lot is far more better dan dis bloody idiots who r ready 2 divide d country again #ShutDownJNU @TimesNow	Offensive
sme_812	Umar and Co team has lost all moral right to be in India.Let them be where they should be.Bars. #ShutdownJNU https:// twitter.com/DrGPradhan/sta tus/697471612224798721 …	Offensive
sme_813	patakhe bajenge but india mai hee #indvspak	non-offensive
sme_814	"kohli to afridi ""beta tumse nah ho paayega"" #indvspak #indiavspakistan"	non-offensive
sme_815	"rt ndtv ""shekhar_gupta match 21. #indvsuae, ind 6/0 (2.4), r sharma 4(11) s dhawan 2(5) uae 102/10 (31.3) http://t.co/ud6hj8lcoo"""	non-offensive
sme_816	hahahaha..pakistan all out.. :d #indvspak #cwc2015 http://t.co/focaehogak	non-offensive
sme_817	@harsukhr RSS/BJP want all education institute be close which DONOT teach AndhBhakti & Herd-Mentality #ShutDownJNU	Offensive
sme_818	Open letter to JNU VC from Professor Harjeet Singh Gill, Emeritus Professor :) #StandWithJNU #BJPKilledDemocracy pic.twitter.com/RGjRqA103e	non-offensive
sme_819	on every ball your heart is singing dak dak dak dak dak. #pakvsind #indvspak #cwc15 @zainabsbeautyc @rabiaanumm	non-offensive
sme_820	#ShutDownJNU , communalization is killing our democracy!	Offensive
sme_821	Craziest trend I have ever seen #ShutDownJNU @barsha_c14 @mitra_shreya	Offensive
sme_822	This is just sad :( Soldiers sacrifice their lives protecting these traitors #ShutDownJNU https:// twitter.com/A_boy_tweets/s tatus/697479899062231041 …	Offensive
sme_823	akshay kumar plz ground me khud pado. :( :p #indvspak	non-offensive
sme_824	shoaib akhtar all praises for dhoni view here: http://t.co/p7vhnhbjvl #cwc15 #indvspak #pakvsind #wewillbringitback http://t.co/ybvnca69jw	non-offensive
sme_825	#fnind cm arvind kejriwal with deputy chief minister and all his ministers at ramlila maidan #indvspak #aapkacm http://t.co/jdsfehxi78	non-offensive
sme_826	was that kamran akmal at long-on? #catchdrop #indvspak	non-offensive
sme_827	Before JNU Becomes Jihadi Nurturing University #ShutDownJNU . @DrGPradhan @ShainaNC	Offensive
sme_828	#doublekameetha #khubanikameetha ek taraf and #indvspak ka meetha ek taraf..!! b-)	non-offensive
sme_829	#shutdownjnu enough us enough. you all are not able to consider *insaan..	Offensive
sme_830	#WhereIsNajeeb commies have killed him to get into limelight #ShutdownJNU	Offensive
sme_831	Useless University Useless Students #Shutdownjnu #JNUneedsStrictAction	Offensive
sme_832	@rajash88 arre bet is now null n void coz na zayada hai na kum #indvspak	non-offensive
sme_833	@kohlilove_x: porkis k faces :p #indvspakyakh	non-offensive
sme_834	#indvspak#won'tgiveitback#100#viratkohli....india india!!!	non-offensive
sme_835	vj_ind: @hdfclife #myteammypride #indvsuae #indwins wohoooooo :ddd we ... - http://t.co/q4j3j20bon #indiadefends http://t.co/ddeakvibrh	non-offensive
sme_836	beautiful swing and bounce in perth. #indvsuae	non-offensive
sme_837	chutiyapa is tweeting #indvspak now -_-	non-offensive
sme_838	a big loveable slap on pakistan player.. #late post* *sachai ki jeet* #indvspak #bleedblue #wewontgiveitback	non-offensive
sme_839	rt @anahitairani1: enjoying my saturday with #indvsuae match and tweeting to #celkoncheers4india @celkonmobile .the admin is very encouragi…	non-offensive
sme_840	#indvspak mcenroe vs connors, jordan vs johnson, coke vs pepsi, brazil vs argentina, patriots vs packers, bmw vs audi, india vs pakistan.	non-offensive
sme_841	koi score tho bataoooooo #iccworldcup2015 #indvsuae	non-offensive
sme_842	#ShutDownJNU and save the country from anarchists. https:// twitter.com/Humtumandfun/s tatus/786464139019333636 …	Offensive
sme_843	dhoni - meri to batting hi nahi ayegi 😭😭😭😭😭😭😭😭😭😭 #indvsuae	Offensive
sme_844	is it FoE and FoS? @BDUTT @sardesairajdeep @sagarikaghose @RanaAyyub speak up now! Hypocrites! #shame #ShutDownJNU	Offensive
sme_845	#ShutDownJNU how a proud Indian could protest agaist hanging of terror Afzl guru? #shameJNU Welldone #abvp 4act agnst this antinationl act.	Offensive
sme_846	#ShutDownJNU don't be surprised if umar Khalid leaves India isis dies in a blast and candle March is held in jnu as shaheed umar khalid	Offensive
sme_847	so misbah is next?!.. or akmal?. #cwc15 #indvspak	non-offensive
sme_848	me chala fc road #pune #indvspak #indwins	non-offensive
sme_849	no public #indvspak match screening? kya chutiyapa hi delhi.	non-offensive
sme_850	playing xi for tomorrow's game #indvspak rohit dhawan kohli rahane raina msd(c/wk) jadeja r ashwin bhuvi umesh shami	non-offensive
sme_851	#ShutDownJNU .JNU needs instant purge and emergent radical surgery.it has became a place of treachers.	Offensive
sme_852	weldon india legendary performance..by india.. kohli rock pak pak ki bati gul.again pak is flash down. #indvspak	non-offensive
sme_853	#HCU was same. Luckily @ABVPVoice has proof this time. No diff in what happened in HCU & #JNU #ShutDownJNU https:// twitter.com/waglenikhil/st atus/697486516155764736 …	Offensive
sme_854	(a)mjad out-4 (b)erenger out-4 (c)handaran out-4 #indvsuae	non-offensive
sme_855	virat ki upcoming century par meri happiness ki kasam @thekaranpatel! ek tweet kardo :o xp #cwc15 #indvspak	non-offensive
sme_856	Because they deserve it #ShutDownJNU	Offensive
sme_857	These stupid who were suppeting Afzal shuld be punished like traitors #ShutDownJNU	Offensive
sme_858	Instead of sending terrorist from Pak Hfz Sayed should organize campus recruitment in JNU. He'll get skilled labor #MakeInIndia #ShutDownJNU	Offensive
sme_859	#ShutDownJNU they are dalit, surviving on quota and has problems with India.. They think they are owner of India.	Offensive
sme_860	why #ShutDownJNU not showing in suggestions? is Twitter run by some liberal?	Offensive
sme_861	if pakistan wins today... hahahahahaha lol lol rofl hahahahahaha rofl :d :d hahahahahaha oooh man #indvspak #indwins	non-offensive
sme_862	#chaloniklowicket #chaloniklowicket @olacabs india india india india india india india shout for india #indvsuae lets make it trending guys!	non-offensive
sme_863	@dna We all saw terrorist in making by leftist at #ShutDownJNU and @INCIndia is shaking hand with these anti nationals? #BeatTMCAlone	Offensive
sme_864	everyone was busy with the #ausvnz match....and we ppl dont the the winner of the toss in the #indvsuae match..!!	non-offensive
sme_865	#ShutDownJNU : I hope n wish that @PMOIndia will take a note and act against them, Politics doesn't matter when it comes to Nationalism..	Offensive
sme_866	Rama Naga, JNUSU General Secretary being taken to AIIMS after his health deteriorated this evening. #StandWithJNU pic.twitter.com/B8dZa0tuhJ	non-offensive
sme_867	india to take on uae at #cwc15 today http://t.co/xkohpdali8 #indvsuae	non-offensive
sme_868	ye uae ki team lull hai. #indvsuae	Offensive
sme_869	ooooopzz dhawan's gone :o #indvsuae	non-offensive
sme_870	forecast: hindustan zindabad hai, zindabad tha aur zindabad rahega and then dhoni uproots stump in sunny deol's style. #indvspak	non-offensive
sme_871	virat saying to afridi silent hoja wrna me vilent ho jaunga.. #indvspak	non-offensive
sme_872	absolutely right....I agree.... . #ShutDownJNU	Offensive
sme_873	malbarisss will be confused about who to support their home country or their actual home country .. #indvsuae	Offensive
sme_874	Viral is catchy so I sleep #ShutDownJNU	Offensive
sme_875	Jnu students are not indians so lets #ShutDownJNU	Offensive
sme_876	"rt @advancedmaushi: as per virat kohli that was a ""bhak teri maa ka bhos**"" catch #indvspak"	non-offensive
sme_877	cricket pe has lo bc, tax toh tumhe hi bharna hai~ uae nris #indvsuae #unionbudget2015	Offensive
sme_878	an easy win for india courtesy a clinical team show! we r looking solid n unstoppable yet.. 👍✌ have to continue this form! #indvsuae #cwc15	non-offensive
sme_879	fewest innings to 22 odi 100s 143 virat kohli 206 s tendulkar 220 s ganguly 261 r ponting 354 s jayasuriyak#cwc15 #indvspak #cwc2015 #cwc15	non-offensive
sme_880	rt @the_ghatotkachh: uae batsmen are from iin. #indvsuae	Offensive
sme_881	patake olx pe bech de pakistan bhai. #indvspak	non-offensive
sme_882	rt @thatwimpyykid: dhoni:we keep our promise,sabko batting milegi. #indvsuae	Offensive
sme_883	Fuck you leftists scums...anti nationals #ShutDownJNU	Offensive
sme_884	"surprisingly ther is no binny in the side !! ""nakonchem tikkundi kani danikoo lekkundi""...suits for dhoni as well 😜 #indvspak #cwc15"	non-offensive
sme_885	#indvsuae s jus for a formality :) kudos to #india in advance :) better do watch #ausvnz	non-offensive
sme_886	sad day for us as some of our so called intellectuals from JNU are disrespecting our mother INDIA . #ShutDownJNU	Offensive
sme_887	Shame on umar, lenin and ishan #ShutDownJNU	Offensive
sme_888	do the birds know its world cup and not any practice match? #justasking #indvsuae	Offensive
sme_889	kya hoga un firecrakers ka jo pakistan m logo ne shiddat s kharidha tha😝 #indvspak	non-offensive
sme_890	JNU is becoming worse day by day. Time has come to #shutdownJNU . @PMOIndia @HRDMinistry	Offensive
sme_891	#StandWithJNU #FightBackJNU https:// twitter.com/Dipankar_cpiml /status/728856144014249984 …	Offensive
sme_892	Identify each one of them n deport them to African jungle pls... Teach them the lesson of their life..!! #ShutDownJNU https:// twitter.com/YesIamSaffron/ status/786232391324934144 …	Offensive
sme_893	Gang of Anti-nationals #ShutdownJNU https:// twitter.com/devyanidilli/s tatus/697464484126822400 …	Offensive
sme_894	booyyaa!!! bring it on😎 #indvsuae #bleedblue	non-offensive
sme_895	india vs west indies - icc wc 2015 | #wontgiveitback | cwf: http://t.co/pwfwkhrphn #indvsuae	non-offensive
sme_896	mr. manmohan and mr. gilani along with india's cricketers during #indvspak @icc cwc mohali. #yehapnagamehai http://t.co/9hy8nasyos	non-offensive
sme_897	wast of our money #shutdownJNU IS ONLY THE OPTION https:// twitter.com/ShekharGokhale /status/790993894175412224 …	Offensive
